SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Northern Ireland,,NI08,UMK-Unpasteurised Milk,21/01/2021,21-101,NA,NA,NA,NA,NA,NA,0.015±0.013,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,24/03/2021,21-424,NA,NA,NA,NA,NA,NA,0.029±0.015,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,19/04/2021,21-649,NA,NA,NA,NA,NA,NA,0.028±0.019,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,20/05/2021,21-833,NA,NA,NA,NA,NA,NA,0.019±0.013,NA,<0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,17/06/2021,21-985,NA,NA,NA,NA,NA,NA,0.036±0.017,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,29/07/2021,21-1219,NA,NA,NA,NA,NA,NA,0.030±0.035,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,26/08/2021,21-1347,NA,NA,NA,NA,NA,NA,0.054±0.055,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,20/10/2021,21-1678,NA,NA,NA,NA,NA,NA,0.019±0.016,NA,<0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,17/11/2021,21-1875,NA,NA,NA,NA,NA,NA,0.014±0.013,NA,<0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI08,UMK-Unpasteurised Milk,13/01/2022,21-2162,NA,NA,NA,NA,NA,NA,0.015±0.016,NA,<0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,21/01/2021,21-99,NA,NA,NA,NA,NA,NA,0.028±0.016,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,18/02/2021,21-225,NA,NA,NA,NA,NA,NA,0.038±0.031,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,24/03/2021,21-425,NA,NA,NA,NA,NA,NA,<0.030,NA,<0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,19/04/2021,21-650,NA,NA,NA,NA,NA,NA,0.024±0.015,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,20/05/2021,21-834,NA,NA,NA,NA,NA,NA,0.012±0.012,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,17/06/2021,21-986,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,28/07/2021,21-1220,NA,NA,NA,NA,NA,NA,0.027±0.030,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,26/08/2021,21-1348,NA,NA,NA,NA,NA,NA,0.037±0.018,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,23/09/2021,21-1527,NA,NA,NA,NA,NA,NA,0.047±0.031,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,20/10/2021,21-1660,NA,NA,NA,NA,NA,NA,0.021±0.015,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,17/11/2021,21-1852,NA,NA,NA,NA,NA,NA,0.028±0.032,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI10,UMK-Unpasteurised Milk,13/01/2022,21-2163,NA,NA,NA,NA,NA,NA,0.020±0.015,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,21/01/2021,21-102,NA,NA,NA,NA,NA,NA,0.035±0.016,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,18/02/2021,21-226,NA,NA,NA,NA,NA,NA,0.017±0.013,NA,<0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,24/03/2021,21-426,NA,NA,NA,NA,NA,NA,0.026±0.014,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,19/04/2021,21-651,NA,NA,NA,NA,NA,NA,<0.029,NA,<0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,20/05/2021,21-835,NA,NA,NA,NA,NA,NA,0.019±0.016,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,17/06/2021,21-987,NA,NA,NA,NA,NA,NA,0.028±0.030,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,29/07/2021,21-1221,NA,NA,NA,NA,NA,NA,0.018±0.013,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,26/08/2021,21-1349,NA,NA,NA,NA,NA,NA,0.023±0.013,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,23/09/2021,21-1528,NA,NA,NA,NA,NA,NA,0.028±0.019,NA,0.081±0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,20/10/2021,21-1657,NA,NA,NA,NA,NA,NA,0.017±0.018,NA,0.087±0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,17/11/2021,21-1853,NA,NA,NA,NA,NA,NA,0.021±0.013,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,13/01/2022,21-2164,NA,NA,NA,NA,NA,NA,<0.030,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,21/01/2021,21-98,NA,NA,NA,NA,NA,NA,0.035±0.014,NA,<0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,18/02/2021,21-227,NA,NA,NA,NA,NA,NA,0.013±0.015,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,24/03/2021,21-427,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,19/04/2021,21-652,NA,NA,NA,NA,NA,NA,<0.027,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,20/05/2021,21-836,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,17/06/2021,21-988,NA,NA,NA,NA,NA,NA,0.024±0.013,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,29/07/2021,21-1222,NA,NA,NA,NA,NA,NA,0.015±0.013,NA,<0.060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,26/08/2021,21-1350,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,23/09/2021,21-1529,NA,NA,NA,NA,NA,NA,0.018±0.015,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,20/10/2021,21-1656,NA,NA,NA,NA,NA,NA,0.015±0.013,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,17/11/2021,21-1854,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,13/01/2022,21-2165,NA,NA,NA,NA,NA,NA,0.015±0.016,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI14,UMK-Unpasteurised Milk,18/02/2021,21-224,NA,NA,NA,NA,NA,NA,0.016±0.013,NA,<0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,NI14,UMK-Unpasteurised Milk,23/09/2021,21-1526,NA,NA,NA,NA,NA,NA,0.020±0.017,NA,0.047±0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,13/01/2021,21-39,NA,NA,NA,NA,NA,NA,0.023±0.013,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,10/02/2021,21-175,NA,NA,NA,NA,NA,NA,0.016±0.016,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,10/03/2021,21-323,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,21/04/2021,21-676,NA,NA,NA,NA,NA,NA,0.027±0.015,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,12/05/2021,21-748,NA,NA,NA,NA,NA,NA,0.029±0.032,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,16/06/2021,21-947,NA,NA,NA,NA,NA,NA,0.017±0.014,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,16/06/2021,21-948,NA,NA,NA,21±2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,14/07/2021,21-1151,NA,NA,NA,NA,NA,NA,0.028±0.031,NA,<0.040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,18/08/2021,21-1317,NA,NA,NA,NA,NA,NA,0.018±0.016,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,15/09/2021,21-1458,NA,NA,NA,NA,NA,NA,0.019±0.014,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,20/10/2021,21-1667,NA,NA,NA,NA,NA,NA,0.019±0.014,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,10/11/2021,21-1798,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,22/12/2021,21-2057,NA,NA,NA,NA,NA,NA,0.036±0.034,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,13/01/2021,21-40,NA,NA,NA,NA,NA,NA,0.034±0.036,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,10/02/2021,21-176,NA,NA,NA,NA,NA,NA,0.021±0.015,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,10/03/2021,21-324,NA,NA,NA,NA,NA,NA,<0.027,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,14/04/2021,21-622,NA,NA,NA,NA,NA,NA,0.021±0.018,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,12/05/2021,21-749,NA,NA,NA,NA,NA,NA,0.018±0.016,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,16/06/2021,21-949,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,16/06/2021,21-950,NA,NA,NA,28±2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,21/07/2021,21-1165,NA,NA,NA,NA,NA,NA,0.020±0.018,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,11/08/2021,21-1272,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,15/09/2021,21-1459,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,20/10/2021,21-1666,NA,NA,NA,NA,NA,NA,<0.022,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,10/11/2021,21-1799,NA,NA,NA,NA,NA,NA,0.022±0.014,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,15/12/2021,21-2007,NA,NA,NA,NA,NA,NA,0.018±0.013,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,ANIMAL,CAK - Cattle kidney,11/05/2021,21-730,NA,<4.8,<4.8,19±2.0,NA,NA,<0.12,<0.040,0.53±0.11,NA,NA,NA,NA,<0.00040,<2.2,0.00013±0.000063,NA,0.00025±0.00020,NA,63±4.8,NA,NA,NA,NA,<0.07,NA,<0.12,<0.16,<0.18,<0.14,<0.65,<0.10,NA,<0.21,NA,<0.07,0.53±0.11,<0.52,<0.21,<0.28,NA
Sellafield,,ANIMAL,CAM - Cattle muscle,11/05/2021,21-729,NA,<2.4,<2.4,46±14,NA,NA,<0.041,<0.058,0.63±0.069,NA,NA,NA,NA,0.000057±0.000024,<0.51,0.00025±0.000071,NA,0.00020±0.000086,NA,82±5.5,NA,NA,NA,NA,<0.03,NA,<0.04,<0.09,<0.09,<0.07,<0.27,<0.04,NA,<0.08,NA,<0.02,0.63±0.07,<0.18,<0.11,<0.08,NA
Sellafield,,ANIMAL,CLV - Cattle liver,11/05/2021,21-731,NA,<2.3,<2.3,44±12,NA,NA,<0.049,<0.053,0.38±0.059,NA,NA,NA,NA,0.000077±0.000037,<0.18,0.00065±0.00013,NA,0.00059±0.00011,NA,72±4.9,NA,NA,NA,NA,<0.03,NA,<0.05,<0.09,<0.09,<0.08,<0.27,<0.04,NA,<0.08,NA,<0.03,0.38±0.06,<0.32,<0.11,<0.08,NA
Sellafield,,ANIMAL,DUK - Duck,02/11/2021,21-1702,NA,<5.2,<5.2,47±0.52,NA,NA,<0.044,NA,0.096±0.048,NA,NA,NA,NA,0.0000087±0.0000078,<0.47,0.00031±0.000090,NA,0.00019±0.000082,NA,110±7.1,NA,NA,NA,NA,<0.04,NA,<0.04,<0.06,<0.08,<0.05,<0.28,<0.04,NA,<0.08,NA,<0.05,0.10±0.05,<0.18,<0.13,<0.08,NA
Sellafield,,ANIMAL,DUK - Duck,18/11/2021,21-1703,NA,<4.6,<4.6,34±3.2,NA,NA,<0.040,NA,0.099±0.058,NA,NA,NA,NA,<0.00013,<0.36,0.000081±0.000039,NA,0.000039±0.000022,NA,100±9.2,NA,NA,NA,NA,<0.05,NA,<0.06,<0.16,<0.14,<0.13,<0.40,<0.06,NA,<0.11,NA,<0.06,0.10±0.06,<0.22,<0.17,<0.10,NA
